character,scene,dialogue
Shane,winter_1,Any big plans this winter? I'll probably end up watching a lot of TV and just hanging out around the house.
Shane,winter_28,"Well, another year gone by... I look a little older, but that's about all.$6"
Maru,Introduction,"You know, with a small town like this, a new face can really alter the community dynamic. It's exciting!$eI'm Maru. I've been looking forward to meeting you!$h$bOh! Aren't you the one who just moved in?"
Maru,Resort_Entering,Willy mentioned that you helped fix the boat. Thanks for doing that!
Maru,Resort_Leaving,That was fun!
Maru,Resort,"I've been noticing a few different starfish species. My favorite are the big purple ones, but they're all very interesting!"
Maru,Resort_Towel,Oh... nevermind. It's just your body blocking the sun.$b*gasp*... It's a solar eclipse!$3
Maru,Resort_Towel_2,"Who knows, maybe we'd even see a flying saucer or two!$h$eImagine the stars you could see at night.$bWe're so far removed from civilization out here."
Maru,Resort_Bar,Mmmm... Why are tropical fruits so good?
Maru,Resort_Shore,"Maybe I'd even see you running around %farm Farm!The sky is so clear here, I bet I could spot Pelican Town out in the horizon.I wonder if Willy would let me bring my telescope here sometime..."
Maru,danceRejection,I'm flattered! But... No.
Maru,divorced,We have nothing to say to each other.$a
Maru,breakUp,"Fine...$s$bNot good enough for you, huh?$a"
Maru,dumped_Girls,"You've got some nerve, speaking to me!$a"
Maru,secondChance_Girls,"You've lost some respect with me, @... but I'm willing to forgive you.$s"
Maru,Mon,"It's surprising how much a change of scenery can help.$eWhenever I'm struggling with a technical problem, I always take a walk."
Maru,Tue,Have you met my mother? She's the town's carpenter.
Maru,Wed,"Being a farmer must be pretty easy, huh?$eHe says he likes having me around in case his medical equipment goes haywire!$h$bOn Tuesdays and Thursdays I work at Harvey's clinic."
Maru,Thu,I plan on spending a lot of time with my telescope this summer.
Maru,Sat,"Do you know my Dad, Demetrius? He's a scientist. I have a lot of fun helping him out in the laboratory."
Maru,Fri,"I had to sort patient records for four hours straight! $e I had to carry ten boxes of medical files to the attic!$c .5Hey, sorry if I seem cranky... I'm a little sore from work yesterday."
Maru,Sun,No.$r 4 0 Sun_01_02Yes.$r 3 0 Sun_01_01Do you have fun working on the farm?$q 3/4 Sun_01_oldHi!
Maru,Sun_01_old,"Hey, you've made another week of progress on the farm! It seems like things are going well for you.$h|Another tiring week on the farm, huh? It must really be a lot of work...$s$p 3"
Maru,Sun_01_01,"Well that's good, isn't it?$h"
Maru,Sun_01_02,Yikes! I'm sorry. Have you ever thought of doing something different...?$s
Maru,Tue2,It's always nice to have visitors.$eStop by our house when you need to upgrade your buildings.
Maru,Fri4,My mother is a carpenter and my dad is a scientist. I guess it makes sense that I'm into building gadgets.
Maru,Mon6,Getting some fresh air usually helps.$eSometimes my head gets so cluttered with nonsense I can hardly think. Does that ever happen to you?
Maru,Wed8,"He's nice, but not really my type...$eI work at Harvey's clinic on Tuesdays and Thursdays."
Maru,Thu10,"Oh, @! Is there anything you want to talk to me about?$l"
Maru,Event_Hospital_1,Of course he'll know the difference! This sample is completely ruined!%fork$s
Maru,Event_Hospital_2,"Okay. I'll blame it on you, then.$u"
Maru,Event_Hospital_3,You're right. I should just tell him the truth.%fork$u
Maru,Event_Space1,"It's amazing, isn't it?"
Maru,Event_Space2,"But it's still incredible, isn't it?$bI guess you could see it like that...$s"
Maru,Event_Cut1,"Well, that makes me feel a little better, then. Thanks.$bOh no?$8"
Maru,Event_Cut2,Oh no! Aghh... I'm really really sorry.$s
Maru,event_robot1,"I wish I could return the favor somehow.$l$bI know gadgets aren't really your kind of thing... but I do appreciate that you're showing interest in what I do.$bThanks. That means a lot to me, @."
Maru,event_robot2,What? After she said point-blank that she doesn't want to be a slave? How cold...%fork$a
Maru,event_robot3,"...Um...$l$bYeah I guess he did kinda say that, didn't he?$l$bHeh...$8"
Maru,event_robot4,@...$8$b...$8
Maru,event_robot_explain1,"Furthermore, isn't it a little arrogant to assume that human-like consciousness is the only worthwhile vessel of existence? Computer brains are different than ours, but that doesn't mean we can disregard them.$8$bYou have a point, I did program her to act human... but her neural net is so complex, I can't be sure conciousness didn't emerge on its own.$8$b...$s"
Maru,event_robot_explain2,I see. Well it wasn't a very funny joke.$a
Maru,event_robot_explain3,"I'm just going to forget about this conversation... you aren't acting yourself.$a$bThat's horrible! What's gotten into you, @?$a"
Maru,summer_1,This is going to be a great season for stargazing.
Maru,summer_Mon,Hmm... What sort of gadget should I tinker with this summer?
Maru,summer_Mon6,Come to my room if you ever want to tinker with my gadgets.
Maru,summer_Tue,"We look totally different.$eSebastian is my half-brother, if you didn't know already."
Maru,summer_Tue4,"It's sad, I want to have a brother but he doesn't act like one.$eSebastian hardly ever talks to me. I wonder if he even likes me at all?"
Maru,summer_Wed,It's been so warm this year.$h$eAre you enjoying the season?
Maru,summer_Thu,"It sounds challenging$r 35 40 Thu_01_02You should be more realistic$r 36 -50 Thu_01_01That should be very easy for you$r 35 30 Thu_0I've decided I'm going to build a robot someday.$q 35/36 Thu_01_oldSorry, I was just thinking about some gadgets I'm making."
Maru,Thu_01_old,See you later.
Maru,Thu_0,Really? Are you sure you're not just trying to flatter me?
Maru,Thu_01_01,You don't think I could do it?$s
Maru,Thu_01_02,"You're right, but I love a challenge!$h"
Maru,summer_Sat,"Guess not.$eHey, have any interesting farm stories to tell me?"
Maru,summer_Fri,I guess people get sick less during summer.$eI worked at the clinic yesterday. We didn't have a single patient.
Maru,summer_Sun,Dad says a lot of exotic plants grow in the valley this time of year.$bI bet you're growing some interesting crops right now.
Maru,summer_Fri2,"That's really interesting!$eHey, tell me a story about farming."
Maru,summer_Wed4,I guess it's just me.$eIs it just me or did it suddenly get really hot?
Maru,summer_Sun6,...just kidding.$bYou're lucky to be friends with me!$eSome day I'm going to be a world-class inventor.$u
Maru,summer_Tue8,"@, you're looking sharp today.$h"
Maru,summer_Thu10,How do your hands stay so soft with all that farm work?
Maru,fall_Mon,Have you explored the mines much? I've heard you can find some useful materials there.
Maru,fall_Tue,The trees look beautiful today!$h
Maru,fall_Thu,In other parts of the world it's spring right now. Imagine that!
Maru,fall_Wed,Bleh... I don't feel like working tomorrow.
Maru,fall_Fri,I hope everyone stays healthy.$eI bet we'll start seeing more people at the clinic this season.$s
Maru,fall_Sat,"Interesting, isn't it?$eAll these falling leaves will provide food for mushrooms and other small organisms.$u"
Maru,fall_Sun,"Hey, here's to another good week! *toast*"
Maru,fall_Tue2,"I know you like them too.$e@, I just love how the trees look right now!"
Maru,fall_Wed4,"But only if you don't need it yourself.$eIf you have any extra metal laying around, I could always use it for one of my projects."
Maru,fall_Fri6,I've been feeling especially optimistic lately...$h
Maru,fall_Mon8,You should come visit me at the clinic Tomorrow. I work from 10 a.m.to 4 p.m.$h
Maru,fall_Thu10,...$h$eYou have a leaf in your hair. Let me get it for you.
Maru,winter_1,"Oh man, it's so cold...$s"
Maru,winter_Mon,Did you see the snowman I built?$h
Maru,winter_Tue,My hair gets so frizzy in this dry weather. *sigh*
Maru,winter_Wed,I wonder if I could make anything useful for farmers?$eI guess winter is a good time to work on my gadgets.
Maru,winter_Thu,I would go but my Dad would flip.$eIt's a good time to explore the caves.$eHey! What's up?
Maru,winter_Fri,I hope I don't catch the flu this year.
Maru,winter_Sat,You can use them to turn raw material like ores into more useful products.$u$eHave you built a furnace yet?
Maru,winter_Sun,I get so sleepy when it's cold...
Maru,winter_Sat2,"Hey, if any of your farming machines need to be fixed, just let me know.$h"
Maru,winter_Tue4,"Mhmm. I trust your opinion.$eHey, do you have any ideas for a new gadget I can make?"
Maru,winter_Fri6,You look fresh today. I guess it's that crisp winter air.
Maru,winter_Mon8,"Hey, don't you think my snowman looks kind of like you?$eHi @!$h"
Maru,winter_Thu10,"My hands are so dry from the winter air. I'm sorry about that.$l$e@, come closer. I'm cold.$l"
Penny,Introduction,Oh... Hello! I'm Penny...
Penny,Resort_Entering,This island is so beautiful!
Penny,Resort_Leaving,I had a great time.$h
Penny,Resort_Shore,I hope no one's looking...$s$bI'm a little embarrassed wearing my bathing suit in public.$s
Penny,Resort_Shore_2,"I can hardly believe this is the same ocean I've been gazing at my entire life.$eSomehow, the water here looks so different..."
Penny,Resort_Towel,"The wind keeps making me lose my page, but it feels really great on the skin.$h"
Penny,Resort_Towel_2,I wonder what I would do in that sort of a situation?$bI'm reading a book about a sailor who washes up on a deserted island.
Penny,Resort_Marriage_Towel_2,"Thanks, the sun was making it a little bit hard to read!$h$bHey honey, do you mind standing a little to the left?"
Penny,Resort,This sand is so soft and fine. It feels great on my toes!$h
Penny,Mon,"Oh, did you want something?$eHi... "
Penny,danceRejection,"Oh... No, thanks.$s"
Penny,breakUp,"I... I see... *sniff* ... W... We can just be friends, then.$s$b...$s"
Penny,pamHouseUpgrade,What you did for my family is so generous. Thank you!
Penny,pamHouseUpgradeAnonymous,There are some truly wonderful people in the world...
Penny,dumped_Girls,I can't bear to see you...$s
Penny,divorced,"...Please, leave me alone.$s"
Penny,secondChance_Girls,"You've left a permanent scar on my heart, @. Still... I'm ready to speak to you again.$s"
Penny,Mon4,"I think it's good to be realistic.$r 8 10 Mon_8Right. It's best to be positive!$r 7 50 Mon_7But it's best not to dwell on bad things, right?$q 7/8 Mon_old*sigh*... My mother definitely has a problem with going to the saloon too much.$s"
Penny,Mon_old,"But if I keep trying I think I can get her to change.|I guess it makes sense. There's not much I can do to change it, anyway.$p 7"
Penny,Mon_7,That's how I feel. I'm just going to focus on making the future better.
Penny,Mon_8,Maybe you're right. It's better to cope with reality.$u
Penny,Mon8,"I want her to be happy, but I can't stay here forever... you know?$s$eI'm eager to move out. It's such a burden to be worrying about Mom all the time."
Penny,Tue,"I'm tutoring Vincent and Jas today... They're a handful, but it's nice to make a difference in someone's life."
Penny,Tue4,"Maybe now that my mother has her bus driving job back, I can start saving more money. Things are looking a little brighter.|I'm trying to save money from my tutoring job, but it's hard with my mother out of work.$s$d bus"
Penny,Tue10,"It was just a thought I had.$l$eUm, @? A farm seems like a good place for children, don't you think?$l"
Penny,Wed,"Jas is very good at math and reading. Vincent is good at... well, he has an active imagination!$eEvery child deserves a chance to be successful.$eWe don't have a school here but I'm doing my best to give Vincent and Jas a proper education."
Penny,Wed2,"Sorry, I'm just thinking out loud.$eA guest speaker would be nice... maybe someone familiar with nature?$eYou know what? I should take the children on a field trip some time. Maybe to the forest."
Penny,Wed4,I guess there's a lot out there I'll never experience.$eI've lived in Pelican Town my whole life. Can you believe that?
Penny,Thu,"...Sorry. I got carried away there.$e...Maybe that's why I like reading so much.$s$eWhen you're lost in a book, it's easy to forget the realities of your life.$u$eWe're very lucky to have a library in such a small town."
Penny,Thu6,"Maybe I'll live on a farm! *giggle*$h$eMaybe I'll live in a place where I can have a garden someday.$eI wish I could keep a garden, but our yard is such a mess.$u"
Penny,Fri,One time I found a really old piece of pottery. I brought it to Gunther and he said it was over a thousand years old.$eIf you dig in the dirt you can find some interesting things.
Penny,Fri2,One time I found a really old piece of pottery. I brought it to Gunther and he said it was over a thousand years old.$eIf you dig in the dirt you can find some interesting things.
Penny,Fri4,"Dishes, dishes, dishes. Ugh... If my mother wasn't always nursing a headache from her late nights at the saloon, maybe she could help around the house a little.$s"
Penny,Sat,I wonder what it's like to live in the city?$eThis is such a small town. You can't avoid meeting everyone.
Penny,Sat2,"Things changed a lot after the JojaMart went up. It's been really bad for Pierre's shop. Mom loves JojaMart, though. The prices are cheap, so she can afford a lot more there than she ever could at Pierre's.|Mom's been complaining ever since JojaMart closed down. I think it's good for her, though. Maybe she'll drink less Joja Cola now.$d Joja"
Penny,Sun,"Sorry...$u$eThe weather's interesting today, don't you think?$bHello. Ummm...$u"
Penny,Sun4,"It's hard to run a household all by yourself.$u$eI've been trying to keep our place clean, but it always gets messy again.$s"
Penny,event_speaker_kids1,"Well, I guess that makes sense... you're busy with other things right now.$bOh no?$l"
Penny,event_speaker_kids2,... Me too. I'm glad you feel that way.$7
Penny,event_speaker_kids3,Yes... the urge to care for something innocent and helpless. It makes sense that we'd feel that.
Penny,event_speaker_kids4," I think you'd make a good parent.$7$bOh, really?$s"
Penny,event_speaker_kids5,"If everyone thought like that, humans would die out.$s$bhmm...$s"
Penny,event_speaker_kids6,That's kind of sad... but I guess I can understand your point.$s$bOh...$s
Penny,event_speaker_yes,Let me just call the children over.$bGreat!$h
Penny,event_speaker_no,"Really?... Uh... Well, alright. I guess I'll see you later then.%fork$s"
Penny,event_mail1,I just wish George wasn't so upset... I was only trying to help.$s$bThank you...$l
Penny,event_mail2,"I'm sorry, Mr. Mullner. It was rude, what I did.$s$bOh... I guess you're right.$l"
Penny,event_mail3,I see.
Penny,event_old1,I guess you're right... why stress out about something you can't change?$u
Penny,event_old2,"I guess the sooner we come to terms with our mortality, the more time we can spend really living in the here-and-now.$u$bYou're right, we shouldn't ignore the reality of aging.$u"
Penny,event_old3,We should treat our elders with the same respect we hope to receive ourselves some day.$bThat's nice of you to say... I totally agree with you.
Penny,event_old4,That's a horrible thing to say. Life is a precious thing to waste like that!$a
Penny,event_cook1,"I've been working so hard on this recipe, and I'm really proud of it.$bYou really mean it? Thank you! ... it's such a relief to hear that.$h"
Penny,event_cook2,"Oh... Uh, sure.$s"
Penny,event_cook3,Oh...I'm sorry.$s
Penny,event_pool1,That's right...$8
Penny,event_pool2,Really? I thought you'd have noticed by now...$8
Penny,event_pool3,No!$9
Penny,event_pool4,"...I'll always remember this night.$6^You look so beautiful tonight... I... *gasp*$6$b...Oh, @. I thought you did, but I wasn't sure.$6"
Penny,event_pool5,...!!!%fork$10$bY...You don't?$8
Penny,event_family1,Me too.$h
Penny,event_family2,...sorry.$s
Penny,event_family3,I see.$s
Penny,summer_Mon,"Hi... Um, nice weather, isn't it?"
Penny,summer_Mon4,"Thanks for fixing the community center back up. I guess you're kind of a town hero.|Hello, @. It's nice to see you're doing well.$d cc"
Penny,summer_Fri,"I heard you were responsible for fixing the bus back up. Thank you.|My mother used to drive the bus to Calico Desert... but the bus stopped working a few years ago. Mayor says there's not enough money in the town coffers, or else he'd have it fixed.$u$d bus"
Penny,summer_Sun,It must be nice having your own place to decorate.$eSo... do you like to decorate your farm house?
Penny,summer_Sat,"The mountains look nice today, don't they?$u$bHello. Ummm...$u"
Penny,fall_Mon,"Hi... Um, are you doing okay?$u"
Penny,fall_Mon4,"I wish I could live in a nice house, someday.$s$eIt's kind of embarrassing to be the only family in town who lives in a trailer.$u"
Penny,fall_Tue4,Your farm looks really pretty right now.$h
Penny,fall_Thu6,I worry about her.$u$eMom doesn't take very good care of herself...$u
Penny,fall_Fri,Fall is a sad time of year for me...$s
Penny,fall_Fri6,"Anyway... How's the farming life going?$eI'm sorry to make things uncomfortable for you... It's just that this time of year makes me think of it for some reason.$u$bWhen I was a little girl, my father abandoned us because he said he felt 'trapped'. We haven't seen him since.$s"
Penny,fall_Sun10,I have a few ideas for myself...$u$eWhere do you picture yourself in ten years?$l$e@! I was just thinking about the future...
Penny,fall_Sat8,"Your farmhouse must be pretty easy to clean, huh?$eHi @.$h"
Penny,winter_Fri,...yes?$u
Penny,winter_Fri2,"It must be so cold to live in a tent this time of year.$eEveryone ignores him, the poor guy. He's actually really nice... Just a little odd.$eAre you friends with Linus? He lives in a tent up in the mountains."
Penny,winter_Tue4,It's going to be so fresh and beautiful.$h$eI'm looking forward to seeing what your farm looks like in the spring.
Penny,winter_Tue,I try to stay indoors as much as possible during the winter. I hate being cold.
Penny,winter_Thu,"He told me he has special gifts for people who donate.$eIf you find any interesting artifacts or minerals, Gunther will gladly display them in the museum.$eOh... hi. You want to talk?$u"
Penny,winter_Mon,It's supposed to be a time to show gratitude for all the good things in your life... but for most people it's just a time to relax and exchange gifts.$eOn the 25th we'll be having the Feast of the Winter Star. It's one of my favorite events.
Sam,10,"Or wait, do you even have a TV set...?$bDid you watch the game last night?"
Sam,14,"Ugh, I stepped in something gross earlier... and I just bought these shoes.$s"
Sam,Introduction,"Hey, I'm Sam. Good to meet you.$h"
Sam,Resort_Entering,"Wow, what a spot!"
Sam,Resort,"Willy said we have to stay here, though... some kind of liability issues or something.$s$eI bet there's some cool stuff deeper on the island."
Sam,Resort_Leaving,I'm feeling pretty good from all the sunlight.$h
Sam,Resort_Shore,Check out these gnarly waves... Guess what? I'm gonna save up for a surfboard.
Sam,Resort_Towel,%Sam is playing a jazzy tune on his guitar.
Sam,Resort_Towel_2,"What's the matter, you look worried.$h$eAbby on the congas and Sebastian on the steel drums... 'The Pelicans of Paradise'...$s$eMaybe I should learn to play the ukelele."
Sam,Resort_Bar,"I'm just getting juiced up, then it's back to the beach."
Sam,danceRejection,Hmm... I dunno. Maybe next year.$s
Sam,dumped_Guys,...$a
Sam,secondChance_Guys,"Alright, I'm done with the cold shoulder act. Let's just forget about what happened.$7"
Sam,breakUp,"Yeah, sure... we can still be friends.$9$bI thought we were doing okay... I guess I was way off... alright, then.$9$bWait... what?!$8"
Sam,divorced,"I'm sorry, @. I don't think I can still be your friend.$s"
Sam,Mon2,"Bye, I've got something to do...$eLast night I practiced guitar for 4 hours straight. My fingers hurt like crazy.$s$eHey, how's it going?"
Sam,Mon,"Hey, farmer."
Sam,Mon8,Most people don't know that so keep it on mute.$eI'll tell you a secret... my name 'Sam' is short for 'Samson'.$10
Sam,Tue,"Take it easy.$eOh, hi! It's good to see you again."
Sam,Tue4,"Sleeping feels nice but sometimes I wish I could skip it... it's just such a time-waster.$eHi, @. Do you want to hang out or something?"
Sam,Wed,"Choose anything. It'll still be a horrible song.$r 19 -50 Wed_19Trains.$r 8821 30 Wed_20A city in the sea.$r 8820 30 Wed_20Farming, mining, and chopping wood.$r 20 30 Wed_20Hey.. What do you think my new song should be about?$q 19/20 Wed_oldI'm trying to come up with a new song for my band, but I'm blanking..."
Sam,Wed_old,But I already know what you think about it.$a|Thanks to your help I'm already done with the lyrics!$h$p 19
Sam,Wed_19,"Hey, man... what the heck is your problem? Sorry I asked.$a"
Sam,Wed_20,"Hey, you know what? That sounds perfect. Thanks!$h"
Sam,Wed6,If you two weren't around I wouldn't really have any friends in town.$eI've been friends with Sebastian for a while. He's a pretty cool guy.
Sam,Wed10,Hey buddy. You look like you're full of energy today!^@. Um... I just wanted to say... You look nice today.$10
Sam,Thu6_1,"You wouldn't abandon the farm after putting so much effort into it!$eI guess you might be able to meet him, then. If you're still living here.$eI think my Dad might be coming back in a year or so."
Sam,Thu6_2,But I guess I haven't seen him in 3 years... so that could explain it.$b...I have mixed feelings about my father being back. He seems strange.$s
Sam,Thu_3,*sigh*... what am I still doing here?
Sam,Thu,"Like scoops of vanilla ice cream floating on blue raspberry sauce... Or maybe I'm just hungry.$eThe clouds look great this time of year, don't they?"
Sam,Thu2,"...I've heard some terrible things about the Gotoro Empire...$s$eHe'll come back someday.$eMy Dad is a soldier, fighting against the Gotoro Empire. That's why he's not here..."
Sam,Thu_2,"I'm just glad he's okay.$bWell, my Dad is back. Have you met him?"
Sam,Thu2_2,"I'm just glad he's okay.$bWell, my Dad is back. Have you met him?"
Sam,Fri,"There's a lot more stuff going on, but it's also kinda noisy and hectic... It's hard to say which is better.$eDid I ever tell you we used to live in the city?"
Sam,Fri4,You don't even want to know some of the things he found in people's trash.$eDad used to work as a garbage man in the city.
Sam,Fri10,"So, how are you doing today?$h$eAlthough I could be biased... for a certain reason.$10$bThe older I get the more attached I feel to the valley."
Sam,Sat4,"I have to make little reminders for myself or else I'll totally forget to do things.$h$eOh! I just remembered I'm supposed to call my Grandma. Okay, I'm going to put this rubber band on my wrist so I don't forget."
Sam,Sat,This happens to me all the time.$eHmm. I just remembered that I was meaning to do something... But I forgot.
Sam,Sun8,I asked her once and got the feeling she was hiding some inner pain.$eSometimes I wonder if my mother is actually happy with her life...$s
Sam,Sun,"Oh, it's a nice day... isn't it?"
Sam,spring_21,"I like summer best, myself.$eSometimes those spring petals that float around make my nose drip.$s"
Sam,Event_band1,"Hey, you know what? That's exactly the kind of style I've been thinking about... for the band."
Sam,Event_band2,"Hey, you know what? That's exactly the kind of style I've been thinking about... for the band."
Sam,Event_band3,"Hey, you know what? That's exactly the kind of style I've been thinking about... for the band."
Sam,Event_band4,"Hey, you know what? That's exactly the kind of style I've been thinking about... for the band."
Sam,event_room1,"Oh, I see."
Sam,spring_12,My little brother gets so excited for festivals. He's been talking about tomorrow's egg hunt all day.
Sam,spring_23,Why couldn't the flower dance be today so I could get work off?$s
Sam,winter_7,"We were all worried we'd never taste his famous spaghetti ever again.$eOne time, Gus fell in the river during the Ice Festival. We had to build a huge fire in the saloon to dry him out."
Sam,fall_26,"Tonight, after everyone is asleep, that weird old man who lives in the woods will set up the haunted maze. He always makes sure no one is around to see him working."
Sam,summer_10,I don't have to work tomorrow! I've never been so happy.$h
Sam,winter_24,Me? I'm mostly interested in the food. Hehe.$h$bThe Feast of the Winter Star is supposed to be a time to show gratitude for all the good things in life.
Sam,event_room2,Yeah... That's what happened!
Sam,event_snack1,He's right... That's what happened.$s^She's right... that's what happened.$s
Sam,event_snack2,Yeah... That's what happened!
Sam,event_snack3,What!? He's lying!$a^What!? She's lying!$a
Sam,summer_Mon2,"See you later.$eI'm hungry.$eHey, how's it going?"
Sam,summer_Mon6,You can find some interesting things there. Dad took me a couple times when I was younger.$eHave you been to the desert yet?
Sam,summer_Mon,There's a little less pollen in the summer... my nose is really happy.
Sam,summer_Tue,"Goodbye for now.$eOh, hi! It's good to see you again."
Sam,summer_Tue4,"I'm so energized during summer I hardly have to sleep!$eHi, @. Do you want to hang out or something?"
Sam,summer_Wed,Sounds interesting.$eHi. Taking the day off?
Sam,summer_Wed2,I hope he didn't crawl into my mouth while I was asleep...$s$eI saw a spider on my ceiling last night. They sure like the warmth.
Sam,summer_Thu,"Dad was telling me about our national enemy, the Gotoro Empire... They sound like a ruthless bunch."
Sam,summer_Thu6_1,...But he won't tell us what's troubling him.$bSometimes I can hear my Dad pacing down the hallway at night.$s
Sam,summer_Fri,"The city is so hot with all that concrete.$eYou know... I used to live in the city and I have to admit, this place is much nicer in the summer.$h"
Sam,summer_Sun,"When you see hot air balloons drifting over the sea, you'll know that summer's in full swing."
Sam,fall_Mon2,...$h$eI like taking walks in the forest this time of year. The temperature is so comfortable
Sam,fall_Mon,"Bye.$eOh, hi. Are you making friends with anyone in town?"
Sam,fall_Tue,"That's what happens when you skateboard too much.$eMy shoes always seem to wear out this time of year. Look, my toe's poking through!$h"
Sam,fall_9,I ordered a new pair of shoes online. They're the same style so I know they'll fit right.
Sam,fall_16,"I guess we must really live in the middle of nowhere.$s$eI ordered some shoes online more than a week ago! Man, they're really taking a long time."
Sam,fall_23,"Ah, my feet feel great in these new shoes. They're a little crisp, but they'll break in. Especially after I run through the haunted maze this weekend.$h"
Sam,fall_Tue4,"Just stop by whenever you want.$eHi, @. Do you want to hang out or something?"
Sam,fall_Wed,"Do you smell that? Maybe Mom's cooking something.$eHey... something smells good, like pizza."
Sam,fall_Thu6_1,I guess that's kind of soon. Weird.$eI think my Dad might be coming back next year.
Sam,fall_Thu6,"I hate making decisions.$e...But I would miss Mom's fish casserole, so I dunno...$s$eI guess I should start thinking about moving out soon...$s"
Sam,fall_Thu,If you get up early you'll see them covered in dew... like little stars.$eDid you ever notice all the spider webs that appear during the fall?
Sam,fall_Fri,"I guess which setting you like depends on your personality.$eThere's way more people around you, always. And it's always bright with city lights, even at night.$eI used to live in Zuzu City, you know. The biggest difference is the noise. It's never quiet in the city."
Sam,fall_Fri10,"So, how are you doing today?$h$eAlthough I could be biased... for a certain reason.$10$bI think I've grown to like the country more than the city.$h"
Sam,fall_Sat4,I guess there's advantages to being the oldest child.$eI'm lucky to have the biggest room in the house to myself.
Sam,fall_Sat,This happens to me all the time.$eHmm. I think I was meaning to do something... But I forgot.
Sam,fall_Sun8,"So do you have anything new to tell me?$eWhatever. I'm just happy that you came to visit me!$eThe first week of fall is already over. Man, that went by fast.$s"
Sam,fall_Sun,It's hard to have fun on Sunday... I keep thinking about having to go to work tomorrow.$s
Sam,fall_14,Hmm.. I wonder if I could grow a cactus in my room?$eHi @.
Sam,winter_Mon2,"Everyone's indoors during the winter, so I can play guitar as loud as I want.$h"
Sam,winter_Mon,"Hi... Cold, isn't it?"
Sam,winter_Tue,"Take it easy.$eOh, hi! It's good to see you again."
Sam,winter_Tue4,"Well, it's a good time of year to catch up on all the sleep I've missed.$h$eHi, @. Do you want to hang out or something?"
Sam,winter_Wed,"I hate working at JojaMart, but how else am I going to make money in this town?|I'm glad I work at the museum now. It's way more interesting than that depressing JojaMart ever was.$d Joja"
Sam,winter_Thu6_1,It's been 3 years since I've seen him. This is going to be strange.$eI think my Dad is coming back this spring.
Sam,winter_Thu6,Dad's been back for a while now. I guess I'm finally getting used to it.
Sam,winter_Thu,"He's coming back soon, though.$eMy Dad is in the military, fighting against the Gotoro Empire. That's why he's not here."
Sam,winter_Thu_2,One thing that's nice about winter... all the mosquitos are gone.
Sam,winter_Fri,The worst thing about the snow is getting your feet soaked. You're lucky in those thick boots.
Sam,winter_Sat4,"I have to make little reminders for myself or else I'll totally forget to do things.$h$eOkay, I'm going to write a note on my wrist so I remember to do it tonight.$bI just remembered I need to change the strings on my guitar."
Sam,winter_Sun8,"So, how have you been doing lately?$ePlus, I don't have a sled.$eI don't think there are any good hills nearby.$s$eIt would be fun if we could go sledding, wouldn't it?"
Sam,winter_Sun,Try not to make a mess in the house or my Mom will flip.
Sebastian,Introduction,"Out of all the places you could live, you chose Pelican Town?$eOh. You just moved in, right? Cool."
Sebastian,Resort_Entering,I liked the boat ride. At one point you couldn't see any land at all..
Sebastian,Resort_Leaving,I'm ready to get back home.
Sebastian,Resort,"The beach is nice, but I don't love the crowds."
Sebastian,Resort_Shore,...Nah.$h$bYou think Willy would let me lug a jet ski out here?
Sebastian,Resort_Wander,"...Now, if I were a tropical frog, where would I hide...$h"
Sebastian,Resort_Wander_2,I bet this place looks pretty cool in the rain.
Sebastian,Resort_Towel,It's good to get away from the computer and see the real world sometimes. I forget how nice it can be.$h
Sebastian,Resort_Bar,"I usually wear black, but in this heat..."
Sebastian,danceRejection,No... There's someone else I want to dance with.
Sebastian,divorced,Why do you keep bothering me? I'm trying to forget about you.$s
Sebastian,dumped_Guys,I don't want to see you for a while.$u
Sebastian,breakUp,"I guess I'll see you around, then...$s$b... alright...$s"
Sebastian,secondChance_Guys,Hey...
Sebastian,Mon,Um... need something?
Sebastian,Mon4,If I just disappeared would it really matter?$s
Sebastian,Tue,Eventually we're going to sink.$bI was thinking... people are like stones skipping over the water.
Sebastian,Tue6,Do you want to hang out for a while?$eI like your new boots!$h^Your hair looks nice today.$h
Sebastian,Wed,Probably nothing.$eWhat am I going to do today?
Sebastian,Wed2,"Umm.. nevermind.$eWell, Abby is nice too, but...$h$eSam is probably my only friend in this town."
Sebastian,Wed2_inlaw_Abigail,"Sam is probably my only friend in this town, anymore..."
Sebastian,Wed6,You and Sam are probably my only friends in this town.$s
Sebastian,Wed10,"Just wondering!$l$eUm... You're single, right?"
Sebastian,Thu,"...want something?$eHi.$eI snuck into the caves last night and got a nasty cut from a rock crab. Don't tell anyone, okay?$1 Sebastian1"
Sebastian,Mountain_47_23,I come here for the peace and quiet.
Sebastian,Thu4,"Sorry...$s$eWhy does everyone like Maru so much? Sure, she's smart and friendly, but don't they realize it's all just an attention-grabbing scam?"
Sebastian,Thu6,Could you picture someone like me living on a farm? It seems ridiculous.$h
Sebastian,Thu8,"It seems ridiculous, but I have been thinking about it lately.$eCould you picture me living on a farm?"
Sebastian,Fri,Uh... I don't really know you.
Sebastian,Fri2,Sports$r 15 -30 Fri_badShopping$r 15 -30 Fri_badComic books$r 16 30 Fri_goodMore Farming$r 15 0 Fri_badSo what do you do when you aren't working?$q 15/16 Fri_old$e*sigh*... If gas wasn't so expensive I'd ride my motorcycle to the city today.
